id,state,district,village,season,year,latitude,longitude,N,P,K,pH,EC,OC,S,Zn,Fe,Cu,Mn,B,temperature,humidity,rainfall,crop_recommended,soil_type
SHC002629,Punjab,Ludhiana,Village_2629,Rabi,2023,22.3716,87.4784,395.4,15.8,239.1,8.88,2.61,1.371,45.8,1.15,11.9,1.46,4.1,1.78,27.6,39.2,557.0,tea,Desert
SHC002630,Maharashtra,Pune,Village_2630,Rabi,2022,19.131,91.0654,61.4,46.3,316.1,8.18,0.71,0.903,21.5,2.98,15.2,1.33,2.9,0.43,44.8,67.9,1866.1,mustard,Alluvial
SHC002631,Uttar Pradesh,Meerut,Village_2631,Zaid,2024,14.4627,90.0934,370.0,37.1,371.0,6.86,3.25,1.018,14.0,2.07,7.9,0.32,6.9,1.2,42.9,35.7,1189.7,groundnut,Red
SHC002632,Punjab,Ludhiana,Village_2632,Rabi,2022,18.0772,86.1996,289.4,51.7,194.6,8.69,3.59,1.913,24.0,2.69,13.4,2.99,4.7,0.11,30.1,65.0,1266.3,sesame,Alluvial
SHC002633,Maharashtra,Pune,Village_2633,Zaid,2023,27.7271,83.4305,86.5,17.0,333.2,7.34,2.07,0.598,21.2,2.48,7.0,0.61,6.9,1.56,20.2,46.4,273.7,rice,Black
SHC002634,Uttar Pradesh,Meerut,Village_2634,Rabi,2022,9.5516,90.5642,255.8,28.9,134.2,8.81,1.55,0.225,8.7,0.8,16.5,2.39,1.2,0.48,37.1,34.8,1156.1,wheat,Desert
SHC002635,Punjab,Ludhiana,Village_2635,Zaid,2023,31.6627,79.3381,74.7,24.5,108.6,5.56,1.92,1.901,42.0,1.69,7.8,0.18,1.5,1.49,31.3,37.9,2183.0,maize,Black
SHC002636,Maharashtra,Pune,Village_2636,Rabi,2023,18.0048,70.2589,308.9,20.3,307.3,7.77,2.32,1.232,22.7,1.35,4.2,1.71,8.3,0.16,36.3,38.7,2037.0,sugarcane,Desert
SHC002637,Uttar Pradesh,Meerut,Village_2637,Rabi,2023,17.5998,74.4569,338.8,41.4,295.3,7.97,1.06,1.957,17.9,2.32,4.7,2.93,3.3,1.08,26.1,88.8,1400.6,cotton,Alluvial
SHC002638,Punjab,Ludhiana,Village_2638,Rabi,2023,16.0977,85.7222,159.5,57.9,300.0,5.1,2.79,0.529,42.5,0.53,6.5,1.76,4.8,1.98,36.6,44.3,1886.7,jute,Desert
SHC002639,Maharashtra,Pune,Village_2639,Rabi,2023,31.9777,85.3567,320.6,58.5,365.0,5.24,3.95,1.784,9.8,0.91,11.6,2.58,3.8,0.19,38.4,58.2,1950.3,chickpea,Black
SHC002640,Uttar Pradesh,Meerut,Village_2640,Kharif,2023,21.4176,72.7844,211.8,49.0,148.2,8.57,2.43,1.035,40.9,2.35,9.0,1.4,5.2,0.38,36.7,41.5,366.3,kidneybeans,Laterite
SHC002641,Punjab,Ludhiana,Village_2641,Rabi,2024,16.9422,74.7494,199.7,43.8,142.6,8.57,0.79,1.119,33.2,2.02,11.2,0.85,1.6,1.89,39.0,47.9,434.4,pigeonpeas,Desert
SHC002642,Maharashtra,Pune,Village_2642,Zaid,2024,16.6657,91.5521,101.3,31.0,234.9,7.46,1.03,1.305,15.7,1.96,16.2,0.17,9.4,1.45,43.5,47.2,2358.2,mothbeans,Black
SHC002643,Uttar Pradesh,Meerut,Village_2643,Rabi,2022,13.1789,70.7621,253.5,61.2,397.4,5.49,1.0,1.964,17.6,1.94,14.0,2.45,4.3,0.35,16.4,35.8,1487.1,mungbean,Red
SHC002644,Punjab,Ludhiana,Village_2644,Kharif,2023,34.3648,95.3466,326.5,13.7,122.5,7.59,3.22,0.297,31.7,2.16,4.9,0.61,9.4,0.86,23.2,33.0,284.9,blackgram,Desert
SHC002645,Maharashtra,Pune,Village_2645,Zaid,2023,27.3437,76.6318,215.5,43.0,383.7,7.59,1.43,1.122,45.3,2.22,13.0,1.67,5.6,0.96,41.7,32.5,898.2,lentil,Desert
SHC002646,Uttar Pradesh,Meerut,Village_2646,Kharif,2022,26.5782,80.4455,234.2,60.8,189.6,5.77,0.36,1.058,11.8,1.49,16.6,0.54,2.1,0.57,17.5,53.7,1600.3,pomegranate,Desert
SHC002647,Punjab,Ludhiana,Village_2647,Zaid,2022,26.2906,71.5309,262.4,53.3,259.9,5.4,3.11,1.18,30.8,2.58,6.4,1.57,7.7,1.83,40.5,80.2,2209.7,banana,Laterite
SHC002648,Maharashtra,Pune,Village_2648,Zaid,2024,26.8624,72.4803,75.2,53.3,321.1,7.06,2.81,1.494,35.1,2.82,11.6,0.27,6.1,1.31,25.2,60.7,1972.1,mango,Red
SHC002649,Uttar Pradesh,Meerut,Village_2649,Kharif,2023,19.6553,94.1475,241.2,36.8,347.3,7.41,3.16,1.462,27.9,2.04,15.6,2.12,3.9,0.85,43.5,50.1,2068.4,grapes,Desert
SHC002650,Punjab,Ludhiana,Village_2650,Kharif,2024,34.8445,76.4592,258.5,77.0,393.2,5.47,1.48,1.521,31.5,1.81,9.8,2.55,1.6,0.54,36.1,83.3,2432.5,watermelon,Desert
SHC002651,Maharashtra,Pune,Village_2651,Zaid,2023,14.9767,75.2306,216.9,29.9,141.8,5.21,1.1,1.672,43.5,1.85,9.1,0.87,1.4,1.98,26.5,54.2,1114.1,muskmelon,Alluvial
SHC002652,Uttar Pradesh,Meerut,Village_2652,Kharif,2024,33.4677,70.1625,386.3,51.3,378.8,8.06,3.95,0.583,29.9,2.83,4.5,2.36,9.2,0.81,28.3,84.1,1502.7,apple,Black
SHC002653,Punjab,Ludhiana,Village_2653,Zaid,2022,15.0691,78.0045,161.6,52.2,206.2,5.58,2.54,1.114,39.9,0.92,17.5,1.21,6.6,1.98,35.7,63.6,819.8,orange,Black
SHC002654,Maharashtra,Pune,Village_2654,Kharif,2023,30.6767,70.6533,255.5,56.6,166.6,5.13,0.18,0.846,13.4,1.8,6.5,1.08,4.1,1.87,40.8,72.2,561.1,papaya,Black
SHC002655,Uttar Pradesh,Meerut,Village_2655,Zaid,2023,27.5747,68.6966,118.2,40.7,207.9,6.83,1.38,1.258,44.4,0.43,7.3,0.87,5.9,1.8,39.6,88.7,688.8,coconut,Black
SHC002656,Punjab,Ludhiana,Village_2656,Rabi,2023,31.1306,91.313,193.7,14.1,370.2,5.93,3.52,1.468,49.6,0.78,7.2,0.37,9.9,1.28,23.1,61.4,2433.7,coffee,Desert
SHC002657,Maharashtra,Pune,Village_2657,Kharif,2023,11.5225,89.0855,183.7,23.6,364.2,7.2,1.56,0.928,11.1,1.58,15.1,2.49,8.5,1.7,40.4,60.5,1196.1,tea,Desert
SHC002658,Uttar Pradesh,Meerut,Village_2658,Rabi,2024,14.0883,85.7027,163.3,47.3,213.3,8.56,1.76,1.709,9.7,0.29,15.1,2.16,1.2,1.03,16.5,40.8,2414.4,mustard,Red
SHC002659,Punjab,Ludhiana,Village_2659,Zaid,2023,29.3431,95.2529,114.9,60.7,310.9,6.56,3.93,1.76,49.8,1.74,6.0,0.91,8.1,0.79,21.4,89.9,984.2,groundnut,Desert
SHC002660,Maharashtra,Pune,Village_2660,Kharif,2024,22.856,80.2473,206.2,25.4,188.7,6.95,3.89,1.964,11.7,2.74,9.9,1.43,4.2,1.77,28.7,30.4,2351.3,sesame,Laterite
SHC002661,Uttar Pradesh,Meerut,Village_2661,Rabi,2023,31.5915,72.6773,203.6,62.5,125.1,7.38,2.25,1.599,48.0,1.56,7.1,0.24,8.4,0.44,40.6,70.1,591.3,rice,Laterite
SHC002662,Punjab,Ludhiana,Village_2662,Rabi,2024,24.4296,68.557,256.0,73.7,289.4,7.27,3.05,1.142,39.2,0.69,18.6,1.36,4.4,1.52,32.6,45.7,823.4,wheat,Laterite
SHC002663,Maharashtra,Pune,Village_2663,Rabi,2022,19.4471,77.9949,367.7,12.6,152.5,7.64,2.46,1.486,9.9,2.67,18.8,2.37,2.6,1.6,24.5,39.9,386.4,maize,Alluvial
SHC002664,Uttar Pradesh,Meerut,Village_2664,Zaid,2023,8.6951,76.5459,291.5,31.4,288.8,6.15,0.22,1.509,30.8,2.0,5.2,1.89,8.3,0.37,23.5,81.5,1680.7,sugarcane,Red
SHC002665,Punjab,Ludhiana,Village_2665,Rabi,2024,32.4414,78.9573,82.5,56.4,220.5,7.93,0.54,0.753,24.5,1.81,5.3,1.03,7.9,0.46,26.4,55.4,677.9,cotton,Alluvial
SHC002666,Maharashtra,Pune,Village_2666,Kharif,2023,18.4236,90.5638,62.9,79.9,388.3,5.35,3.56,0.759,12.4,1.8,17.6,0.56,9.7,0.65,32.1,73.2,1006.6,jute,Alluvial
SHC002667,Uttar Pradesh,Meerut,Village_2667,Rabi,2022,13.392,84.3723,219.6,29.2,321.2,6.16,1.45,1.46,32.0,1.01,18.6,2.18,3.7,1.74,24.4,93.4,2288.4,chickpea,Desert
SHC002668,Punjab,Ludhiana,Village_2668,Rabi,2023,29.0373,74.348,120.9,11.0,300.9,6.55,3.9,0.293,10.8,1.0,11.7,2.27,3.7,0.73,36.6,54.0,1700.9,kidneybeans,Black
SHC002669,Maharashtra,Pune,Village_2669,Rabi,2024,17.086,81.1261,169.7,25.7,373.7,8.04,2.6,0.997,41.8,0.65,4.5,2.87,9.5,1.37,29.0,87.8,1901.5,pigeonpeas,Laterite
SHC002670,Uttar Pradesh,Meerut,Village_2670,Rabi,2022,32.8868,77.0192,143.2,51.2,205.2,5.23,3.85,1.826,8.4,2.63,11.3,1.56,2.5,0.47,23.4,66.1,1310.4,mothbeans,Laterite
SHC002671,Punjab,Ludhiana,Village_2671,Kharif,2022,34.2077,78.4016,206.7,79.2,129.7,6.18,1.6,1.009,48.2,1.27,7.1,1.01,2.1,0.37,22.3,41.2,976.7,mungbean,Red
SHC002672,Maharashtra,Pune,Village_2672,Zaid,2024,29.6941,75.3163,394.9,41.4,341.4,8.73,2.04,1.316,35.5,1.83,5.3,0.95,2.0,0.93,20.6,41.4,465.4,blackgram,Laterite
SHC002673,Uttar Pradesh,Meerut,Village_2673,Kharif,2022,27.6973,94.1032,159.6,68.8,276.7,6.62,3.27,1.618,47.5,2.83,14.6,2.75,1.5,0.46,24.2,81.5,299.0,lentil,Desert
SHC002674,Punjab,Ludhiana,Village_2674,Kharif,2023,29.0392,70.0531,197.1,67.3,130.9,8.97,2.3,0.425,8.6,1.14,6.0,1.44,5.2,0.4,34.8,56.8,1655.7,pomegranate,Red
SHC002675,Maharashtra,Pune,Village_2675,Kharif,2022,33.6197,80.1056,292.2,68.6,150.7,6.93,2.25,1.226,14.3,0.27,14.0,1.9,7.3,0.52,25.1,67.1,332.7,banana,Laterite
SHC002676,Uttar Pradesh,Meerut,Village_2676,Rabi,2022,27.2625,87.0189,383.1,78.5,373.9,7.64,2.04,0.279,44.8,0.48,3.6,2.0,8.5,1.4,25.9,83.9,212.4,mango,Black
SHC002677,Punjab,Ludhiana,Village_2677,Rabi,2022,21.5611,73.9682,125.6,68.9,150.4,5.27,0.43,0.83,30.7,0.23,19.9,2.82,5.2,0.38,19.8,55.3,2299.0,grapes,Alluvial
SHC002678,Maharashtra,Pune,Village_2678,Rabi,2023,26.7389,81.4277,135.6,55.6,160.6,6.51,3.81,1.693,46.4,0.64,13.2,1.0,8.3,0.96,37.1,50.3,357.8,watermelon,Alluvial
SHC002679,Uttar Pradesh,Meerut,Village_2679,Kharif,2024,22.322,74.5069,239.9,38.5,266.6,7.15,0.12,1.461,32.7,1.89,6.9,2.87,4.4,0.56,16.0,68.7,2118.7,muskmelon,Red
SHC002680,Punjab,Ludhiana,Village_2680,Zaid,2023,29.414,71.9125,146.0,15.9,245.3,8.87,3.52,1.773,13.3,2.72,2.4,2.31,3.7,1.05,37.0,72.1,970.4,apple,Black
SHC002681,Maharashtra,Pune,Village_2681,Rabi,2022,28.4175,74.241,395.8,30.7,219.9,8.88,1.1,0.504,34.3,2.9,19.9,0.79,3.7,1.6,19.6,51.2,1472.7,orange,Black
SHC002682,Uttar Pradesh,Meerut,Village_2682,Rabi,2023,34.703,85.5967,211.3,63.5,218.4,5.0,0.93,0.57,28.5,2.19,12.0,0.4,3.3,0.36,17.4,40.2,1395.6,papaya,Alluvial
SHC002683,Punjab,Ludhiana,Village_2683,Kharif,2023,31.9382,91.3298,138.8,12.4,188.9,8.6,1.82,1.549,40.5,1.93,5.4,1.6,5.2,1.32,40.1,32.1,950.0,coconut,Alluvial
SHC002684,Maharashtra,Pune,Village_2684,Zaid,2022,12.8689,78.2986,225.3,50.7,218.6,7.85,1.87,0.797,25.8,0.67,4.6,1.91,4.7,1.89,25.2,71.8,1810.3,coffee,Black
SHC002685,Uttar Pradesh,Meerut,Village_2685,Rabi,2022,21.0987,90.6888,354.1,29.9,172.6,6.36,2.4,1.699,35.1,0.77,2.9,1.71,7.9,1.06,26.0,42.9,1521.4,tea,Black
SHC002686,Punjab,Ludhiana,Village_2686,Rabi,2024,21.9159,91.477,89.7,26.7,326.0,6.69,2.34,1.754,47.0,2.8,8.4,1.89,6.6,0.64,28.7,57.1,1770.4,mustard,Black
SHC002687,Maharashtra,Pune,Village_2687,Zaid,2022,19.0478,96.0113,158.9,64.6,245.3,7.42,2.43,1.226,28.3,0.73,2.2,2.06,7.4,1.57,42.9,40.6,2248.1,groundnut,Laterite
SHC002688,Uttar Pradesh,Meerut,Village_2688,Kharif,2023,28.1286,73.9611,327.7,29.3,162.6,7.75,0.48,0.853,11.2,0.76,4.8,2.44,6.2,1.66,44.8,66.1,2408.5,sesame,Desert
SHC002689,Punjab,Ludhiana,Village_2689,Zaid,2022,21.5656,83.7114,252.5,25.2,116.4,7.17,2.46,1.924,30.8,0.64,7.5,0.25,1.1,1.01,34.9,91.8,1657.1,rice,Black
SHC002690,Maharashtra,Pune,Village_2690,Kharif,2024,12.8793,82.2547,79.1,16.1,153.8,6.89,0.81,0.882,44.5,2.8,12.0,2.96,7.3,0.36,37.2,73.2,2190.3,wheat,Black
SHC002691,Uttar Pradesh,Meerut,Village_2691,Kharif,2022,23.7956,93.2554,182.6,27.5,381.6,8.6,0.36,1.754,47.0,1.47,18.1,1.4,1.5,1.14,43.1,64.7,519.8,maize,Red
SHC002692,Punjab,Ludhiana,Village_2692,Rabi,2023,12.608,69.3253,72.8,53.1,390.5,5.34,2.59,0.417,32.2,1.44,2.6,1.14,8.1,0.47,30.5,46.6,2328.4,sugarcane,Black
SHC002693,Maharashtra,Pune,Village_2693,Zaid,2023,26.6456,84.0062,324.7,78.8,388.5,8.23,0.63,1.751,32.9,1.69,11.8,0.84,2.9,0.95,34.0,72.3,1403.2,cotton,Desert
SHC002694,Uttar Pradesh,Meerut,Village_2694,Rabi,2022,27.0767,87.3502,392.8,60.2,249.1,5.99,3.13,0.49,10.6,2.34,8.6,0.72,7.9,1.75,18.2,57.0,254.6,jute,Red
SHC002695,Punjab,Ludhiana,Village_2695,Kharif,2022,18.5438,94.1796,254.2,66.2,140.5,5.46,1.48,1.412,14.9,0.38,19.6,0.94,6.6,1.35,16.2,66.8,660.7,chickpea,Desert
SHC002696,Maharashtra,Pune,Village_2696,Rabi,2022,29.4066,96.1026,223.3,72.1,383.6,6.77,0.67,0.758,24.3,1.47,13.6,1.97,5.9,0.53,25.9,56.9,1726.6,kidneybeans,Red
SHC002697,Uttar Pradesh,Meerut,Village_2697,Zaid,2023,15.6644,83.0327,315.1,69.1,322.7,7.99,1.04,1.793,10.2,1.71,3.6,1.84,1.4,1.32,16.0,40.7,1932.8,pigeonpeas,Desert
SHC002698,Punjab,Ludhiana,Village_2698,Kharif,2023,21.249,92.8647,348.5,20.6,275.7,8.77,0.4,0.845,22.2,0.68,19.6,2.15,7.2,0.19,26.5,70.4,1318.9,mothbeans,Alluvial
SHC002699,Maharashtra,Pune,Village_2699,Rabi,2023,8.8892,81.651,236.5,19.9,247.0,6.18,3.23,1.682,26.2,1.42,3.4,1.14,4.7,0.95,28.6,36.0,575.1,mungbean,Black
SHC002700,Uttar Pradesh,Meerut,Village_2700,Rabi,2022,10.9167,72.496,109.4,13.4,165.6,7.24,0.33,0.71,34.2,0.76,5.6,2.5,5.9,0.7,31.5,57.8,2387.1,blackgram,Red
SHC002701,Punjab,Ludhiana,Village_2701,Rabi,2023,12.0053,76.4526,397.7,71.1,207.8,8.95,0.37,0.828,31.3,1.94,16.5,2.24,7.2,1.95,33.0,30.4,1618.5,lentil,Alluvial
SHC002702,Maharashtra,Pune,Village_2702,Rabi,2023,18.5931,69.4971,94.4,73.6,385.2,5.93,2.73,1.052,33.4,0.34,19.4,1.47,8.0,1.08,40.7,71.1,937.5,pomegranate,Desert
SHC002703,Uttar Pradesh,Meerut,Village_2703,Rabi,2024,29.2487,88.553,52.9,70.7,256.3,8.71,0.14,1.751,40.3,2.05,12.8,1.84,8.6,1.99,28.9,66.8,617.7,banana,Laterite
SHC002704,Punjab,Ludhiana,Village_2704,Zaid,2022,30.4355,72.736,224.6,14.8,223.2,8.22,2.11,0.666,25.1,1.76,18.3,2.53,9.7,0.44,20.9,36.5,1369.5,mango,Red
SHC002705,Maharashtra,Pune,Village_2705,Rabi,2023,33.8198,84.4695,301.1,24.0,344.9,8.43,3.55,1.758,21.1,1.68,7.6,2.65,9.2,1.38,21.6,37.3,2280.2,grapes,Alluvial
SHC002706,Uttar Pradesh,Meerut,Village_2706,Zaid,2023,30.0579,87.3911,396.0,50.2,268.1,7.47,2.18,1.599,47.4,2.74,10.9,2.79,2.3,1.16,30.3,43.7,2461.1,watermelon,Red
SHC002707,Punjab,Ludhiana,Village_2707,Zaid,2023,16.1907,80.8258,75.8,67.1,124.6,6.91,0.37,1.379,26.9,0.2,9.8,1.15,9.2,1.24,39.8,39.4,490.6,muskmelon,Red
SHC002708,Maharashtra,Pune,Village_2708,Rabi,2024,21.0534,70.2121,315.6,36.9,283.5,5.29,1.78,0.441,21.6,0.73,10.7,2.69,4.6,1.82,38.2,78.5,1996.5,apple,Laterite
SHC002709,Uttar Pradesh,Meerut,Village_2709,Rabi,2024,14.8405,87.9948,268.6,53.7,212.2,6.29,1.64,0.715,11.6,0.76,2.8,0.6,3.6,0.76,43.2,82.3,1375.4,orange,Black
SHC002710,Punjab,Ludhiana,Village_2710,Zaid,2023,22.6099,91.2865,105.0,64.6,233.8,5.8,0.3,1.921,15.3,2.46,11.7,2.77,8.4,0.56,44.7,55.4,2071.8,papaya,Black
SHC002711,Maharashtra,Pune,Village_2711,Zaid,2023,12.6582,85.284,194.7,32.9,128.4,5.65,3.78,1.314,14.4,1.54,15.2,2.43,7.6,0.4,42.8,62.3,1799.2,coconut,Red
SHC002712,Uttar Pradesh,Meerut,Village_2712,Kharif,2022,17.7437,92.0767,223.4,39.7,271.7,8.14,1.26,1.652,18.5,2.57,17.0,1.81,4.2,0.89,39.4,35.4,2009.6,coffee,Desert
SHC002713,Punjab,Ludhiana,Village_2713,Zaid,2022,32.3364,82.8901,313.5,24.2,331.5,7.81,0.55,1.107,40.2,0.46,13.9,2.42,4.1,0.83,23.2,42.2,2403.1,tea,Alluvial
SHC002714,Maharashtra,Pune,Village_2714,Kharif,2023,23.1228,89.8228,177.6,24.9,198.4,7.0,2.72,1.345,30.2,0.92,12.1,2.1,9.1,0.11,32.5,70.4,690.0,mustard,Laterite
SHC002715,Uttar Pradesh,Meerut,Village_2715,Rabi,2024,30.4561,87.1009,391.3,68.3,218.4,8.48,0.93,1.47,15.0,2.92,13.5,2.26,6.6,0.93,25.5,48.2,2018.7,groundnut,Alluvial
SHC002716,Punjab,Ludhiana,Village_2716,Zaid,2024,9.4123,84.5511,105.5,21.6,301.6,6.69,0.23,1.211,18.3,1.41,2.7,0.28,2.7,1.46,38.7,52.3,488.8,sesame,Alluvial
SHC002717,Maharashtra,Pune,Village_2717,Zaid,2022,12.4522,74.5813,62.8,73.1,380.0,5.33,0.67,0.57,15.6,2.83,6.7,1.19,1.6,1.29,23.0,45.9,2447.4,rice,Desert
SHC002718,Uttar Pradesh,Meerut,Village_2718,Rabi,2024,21.8563,84.3055,299.6,24.6,218.2,6.15,3.35,0.848,19.0,1.93,3.9,2.56,3.5,1.67,44.7,31.4,641.5,wheat,Laterite
SHC002719,Punjab,Ludhiana,Village_2719,Zaid,2024,25.279,74.7399,351.8,73.6,198.2,7.54,0.1,1.614,38.1,0.76,6.4,1.49,6.9,1.49,15.6,32.5,1538.5,maize,Black
SHC002720,Maharashtra,Pune,Village_2720,Kharif,2024,8.5317,82.2175,53.9,79.2,145.8,8.23,1.5,0.659,13.6,2.64,7.8,2.25,2.0,1.96,32.3,81.6,215.7,sugarcane,Black
SHC002721,Uttar Pradesh,Meerut,Village_2721,Kharif,2024,24.6626,68.279,363.1,29.7,265.0,6.47,0.78,1.284,17.0,0.84,16.4,1.97,9.3,0.93,30.2,34.5,1027.6,cotton,Alluvial
SHC002722,Punjab,Ludhiana,Village_2722,Rabi,2023,34.7362,82.7156,100.7,40.4,210.6,8.82,3.8,0.33,17.8,1.48,12.2,0.65,6.3,0.49,27.6,64.0,2443.1,jute,Red
SHC002723,Maharashtra,Pune,Village_2723,Rabi,2022,11.679,70.8106,153.0,49.4,224.8,7.09,3.14,1.695,48.4,2.79,5.4,2.18,7.7,1.01,41.6,79.3,1124.8,chickpea,Laterite
SHC002724,Uttar Pradesh,Meerut,Village_2724,Zaid,2024,21.6711,89.2243,161.2,26.0,110.2,8.19,1.51,1.557,12.7,1.69,9.2,1.48,9.3,0.22,27.6,83.9,1621.6,kidneybeans,Red
SHC002725,Punjab,Ludhiana,Village_2725,Kharif,2022,10.569,78.9617,165.2,44.3,286.4,6.01,2.55,0.675,13.2,1.64,10.8,1.28,5.8,1.05,32.5,92.9,1824.9,pigeonpeas,Desert
SHC002726,Maharashtra,Pune,Village_2726,Rabi,2024,26.6961,69.8803,334.8,76.2,392.2,5.74,3.86,1.176,43.9,2.3,18.3,1.88,3.9,1.54,23.6,47.3,593.3,mothbeans,Desert
SHC002727,Uttar Pradesh,Meerut,Village_2727,Zaid,2024,16.1585,79.5494,321.2,12.5,199.2,8.68,0.89,0.35,48.8,2.09,16.7,0.57,1.1,1.17,34.8,44.5,243.4,mungbean,Alluvial
SHC002728,Punjab,Ludhiana,Village_2728,Kharif,2024,18.1988,82.3998,115.3,57.1,350.4,7.79,3.83,1.951,37.3,2.29,7.9,0.23,8.7,1.41,43.9,30.0,1846.3,blackgram,Red
SHC002729,Maharashtra,Pune,Village_2729,Zaid,2023,16.4192,88.5908,121.0,34.3,210.2,5.29,0.87,0.589,38.7,1.01,15.4,1.6,1.7,0.52,16.3,92.8,2099.7,lentil,Laterite
SHC002730,Uttar Pradesh,Meerut,Village_2730,Zaid,2024,27.1581,81.2357,260.0,11.8,377.4,6.03,2.66,1.91,35.7,2.31,19.4,2.05,5.6,1.11,16.3,35.4,1488.5,pomegranate,Black
SHC002731,Punjab,Ludhiana,Village_2731,Kharif,2023,8.3045,94.3288,333.0,11.7,395.9,8.71,2.67,0.909,45.1,2.6,9.6,2.14,8.3,1.65,44.2,82.0,1476.0,banana,Laterite
SHC002732,Maharashtra,Pune,Village_2732,Rabi,2024,29.0821,73.6887,350.3,79.9,349.1,6.93,1.29,0.434,25.3,0.96,9.8,0.25,3.6,1.93,18.6,34.8,1785.4,mango,Red
SHC002733,Uttar Pradesh,Meerut,Village_2733,Zaid,2022,31.8192,80.672,210.1,57.8,197.0,8.53,0.93,1.929,46.9,1.17,13.9,1.54,6.3,0.43,37.5,63.2,439.6,grapes,Desert
SHC002734,Punjab,Ludhiana,Village_2734,Zaid,2023,28.2239,74.0857,155.6,14.5,272.1,8.04,2.15,0.861,16.4,1.77,4.5,1.67,2.7,0.28,43.9,33.9,2229.3,watermelon,Black
SHC002735,Maharashtra,Pune,Village_2735,Zaid,2022,31.365,74.2785,211.5,41.3,238.1,5.8,3.39,0.797,27.9,1.22,8.3,1.88,9.9,1.78,42.8,58.2,637.4,muskmelon,Alluvial
SHC002736,Uttar Pradesh,Meerut,Village_2736,Zaid,2022,32.8693,77.1403,160.9,10.1,298.1,7.08,1.98,0.961,20.4,1.39,2.1,0.97,9.3,1.66,33.9,83.8,1447.2,apple,Laterite
SHC002737,Punjab,Ludhiana,Village_2737,Rabi,2023,9.7509,89.3587,295.0,32.6,360.0,7.65,0.95,1.352,42.8,2.66,19.1,0.24,2.4,0.42,22.2,74.5,1158.9,orange,Alluvial
SHC002738,Maharashtra,Pune,Village_2738,Zaid,2022,20.8114,88.9457,226.0,50.8,235.9,7.93,3.41,1.017,28.6,2.78,12.1,1.48,9.7,0.23,33.7,31.7,1232.6,papaya,Black
SHC002739,Uttar Pradesh,Meerut,Village_2739,Zaid,2024,28.259,73.5144,53.7,61.7,337.3,7.64,2.53,1.824,45.1,0.47,5.6,1.97,1.7,1.14,19.2,91.5,1099.3,coconut,Red
SHC002740,Punjab,Ludhiana,Village_2740,Kharif,2022,13.5501,92.8198,339.3,27.8,199.7,5.14,1.27,0.494,9.5,2.86,19.0,1.91,5.2,0.99,34.0,46.0,1780.3,coffee,Black
SHC002741,Maharashtra,Pune,Village_2741,Zaid,2024,19.8121,83.0638,344.5,31.5,224.8,5.52,2.32,1.946,22.5,2.83,16.5,2.4,7.7,1.54,25.1,84.1,2439.6,tea,Black
SHC002742,Uttar Pradesh,Meerut,Village_2742,Zaid,2023,30.1807,94.0968,170.8,36.0,331.6,8.43,2.15,1.757,8.8,0.66,17.5,2.05,6.8,1.35,18.3,86.2,424.8,mustard,Laterite
SHC002743,Punjab,Ludhiana,Village_2743,Zaid,2024,29.7073,89.0678,309.8,39.6,267.7,6.79,2.98,0.418,27.1,2.42,6.0,1.37,3.6,0.95,16.5,60.9,1135.3,groundnut,Red
SHC002744,Maharashtra,Pune,Village_2744,Zaid,2024,26.1707,85.8697,79.9,46.7,265.9,7.52,0.73,1.929,32.0,1.37,13.9,0.52,4.9,1.47,43.2,59.0,1650.2,sesame,Laterite
SHC002745,Uttar Pradesh,Meerut,Village_2745,Zaid,2023,21.5793,88.196,278.7,10.6,125.0,8.04,0.73,1.585,42.2,2.82,16.7,1.65,2.9,0.34,41.2,55.4,320.1,rice,Alluvial
SHC002746,Punjab,Ludhiana,Village_2746,Zaid,2022,23.1798,86.6018,138.7,11.4,375.0,5.3,4.0,1.765,12.9,3.0,16.5,2.56,8.3,1.86,37.7,64.2,200.1,wheat,Alluvial
SHC002747,Maharashtra,Pune,Village_2747,Kharif,2022,16.4285,79.8921,87.8,78.6,134.5,5.29,2.38,1.319,30.0,1.19,18.6,1.1,3.8,1.9,41.5,61.0,799.6,maize,Alluvial
SHC002748,Uttar Pradesh,Meerut,Village_2748,Kharif,2022,31.3983,96.4416,113.4,40.3,141.9,6.9,0.43,1.42,26.7,2.64,6.2,1.24,1.0,0.99,17.5,90.6,2388.6,sugarcane,Desert
SHC002749,Punjab,Ludhiana,Village_2749,Rabi,2023,20.8422,78.0579,202.9,45.1,388.7,6.6,3.03,1.518,48.3,0.34,3.6,1.77,5.3,1.27,31.0,79.7,2244.7,cotton,Red
SHC002750,Maharashtra,Pune,Village_2750,Zaid,2022,10.9481,74.484,351.3,50.6,213.0,6.45,0.34,0.701,23.1,0.44,9.5,1.23,9.6,1.0,34.8,87.1,2232.9,jute,Desert
SHC002751,Uttar Pradesh,Meerut,Village_2751,Kharif,2023,16.6594,81.1121,76.0,21.5,212.2,5.09,2.89,1.26,43.9,0.67,18.8,2.72,5.8,0.8,41.0,91.2,572.0,chickpea,Red
SHC002752,Punjab,Ludhiana,Village_2752,Zaid,2024,9.8677,79.0724,102.2,71.1,236.2,8.35,0.95,1.756,13.9,0.63,19.8,0.18,1.3,0.3,20.7,34.5,2386.3,kidneybeans,Alluvial
